pos.result.20,pos.result.138,pos.result.189,pos.result.337,pos.result.399,pos.result.521,pos.result.641,pos.result.699,pos.result.755,pos.result.768,pos.result.844,pos.result.908,pos.result.923,pos.result.969,pos.result.1166,pos.result.1255,pos.result.1293,pos.result.1343,pos.result.1350,pos.result.1375,pos.result.1547,pos.result.1572,pos.result.1664,pos.result.1704,pos.result.1749,pos.result.1998,pos.result.2294,pos.result.2303,pos.result.2310,pos.result.2392,pos.result.2532,pos.result.2625,pos.result.2642,pos.result.2971,pos.result.3039,pos.result.3130,pos.result.3366,pos.result.3372,pos.result.3418,pos.result.3572,pos.result.3603,pos.result.3732,pos.result.3776,neg.result.5,neg.result.28,neg.result.87,neg.result.184,neg.result.202,neg.result.225,neg.result.277,neg.result.332,neg.result.355,neg.result.377,neg.result.390,neg.result.412,neg.result.512,neg.result.604,neg.result.609,neg.result.631,neg.result.682,neg.result.718,neg.result.795,neg.result.814,neg.result.847,neg.result.871,neg.result.963,neg.result.1096,neg.result.1148,neg.result.1151,neg.result.1242,neg.result.1311,neg.result.1558,neg.result.1645,neg.result.1782,neg.result.1784,neg.result.1792,neg.result.1860,neg.result.1866,neg.result.2075,neg.result.2255,neg.result.2310,neg.result.2352,neg.result.2701,batch,icu
13.41748303,11.468296,14.61607502,7.172802491,12.6231039,9.341865745,9.727605228,13.49117565,13.66626504,12.84581646,7.960470573,8.687961249,8.217321866,10.80696752,11.74371891,11.21590437,12.64854602,11.44784586,10.41562612,0.654616576,6.701493691,12.21203363,5.48126868,10.86587463,11.18657841,11.31363433,10.97589402,8.759455929,9.746346475,3.75647722,11.10814067,11.18295782,10.98998399,11.83326788,0.578125513,11.73306226,13.4512596,11.6362669,10.46095499,9.710403194,11.20807704,11.80450971,10.42686075,9.633550314,14.2169679,4.379020475,10.49659786,10.68909045,6.897960038,10.71993659,7.474314878,5.554392622,5.161126023,12.30458931,8.06727759,10.49292862,-0.034824698,10.23185697,10.11385562,10.86658453,10.95536599,6.222523904,10.64077451,13.7969164,5.3954235,12.66128988,9.65628434,2.861018122,6.579825199,7.63406829,12.2058807,8.809628199,12.19949604,5.807142863,6.987202763,8.262829529,7.130027773,10.91658047,12.70423231,12.11247069,9.328930367,10.50614054,9.742502607,3,0
14.19365,11.71587242,14.95443766,9.96457575,11.64191966,8.818902911,10.71780224,12.96600354,3.1456724,13.35874127,8.868691066,7.911356901,-2.396013435,10.73399391,11.88067272,12.25178255,9.728516976,12.28694229,12.01826494,11.58422297,7.509875473,12.21109361,3.584566305,10.90100691,10.79545,11.33119814,0.585436277,10.70202232,9.186230013,6.256123825,12.69537059,10.57764289,11.70852688,-0.461668507,10.90033676,10.37608536,12.90216452,11.18367491,9.462351409,6.270952233,10.986499,11.53726895,10.60375267,10.28183087,2.119292702,4.840454175,10.20847676,9.737554367,5.379731848,11.04656369,11.42455231,6.852405611,4.6449847,9.857391915,9.371190301,10.48249687,10.01808523,10.88498059,10.94975058,10.66748434,9.37575463,6.436413351,10.11216079,13.60591863,4.740792691,12.60893418,10.12894371,2.59867767,4.734433855,7.913724882,11.59934573,10.57529475,11.5545709,5.308076198,7.543852332,7.045383876,6.606946612,11.18802603,12.11055151,11.67995949,7.089424434,11.49632623,10.99352611,3,0
14.54063463,11.63549721,15.26469901,6.792552874,13.52705229,9.28722879,8.965996756,13.67838322,3.669695163,13.32097478,8.54802616,8.078040313,4.638217632,12.54239196,11.87706998,12.24968571,11.85772201,11.66697842,10.68488892,1.444805175,8.382171476,12.65294672,5.48126868,11.37553084,10.43074184,11.33193743,1.257989294,9.493082343,9.970898436,9.603964808,11.25895437,11.34066198,11.52473781,11.64191966,11.01968849,12.96421349,12.45002157,11.2452181,10.24156614,6.59526837,10.78539987,11.8629227,9.791056362,10.17414697,14.08195983,4.522212989,10.5708937,10.60375267,6.362364071,10.96745929,12.2836825,6.536580493,6.805818029,11.3164935,7.825403864,10.8975594,9.769896906,10.61181448,11.04157956,10.70128013,11.45088031,5.230684267,10.42838803,13.4357571,5.061696136,12.67603299,7.098339715,9.590264973,7.164104115,3.4035106,8.746721947,6.148621283,11.56381663,4.84624414,-4.785463018,9.540513666,6.845556923,11.52854253,11.61457593,11.03387126,9.804621573,9.899688151,10.25904819,3,0
15.08883342,11.76884988,14.86529223,10.11970951,12.01632676,8.491226485,10.60669763,13.47232324,13.80372641,13.06274689,7.794178447,9.820782466,8.593408475,12.29349999,11.73801182,11.73225191,7.32631246,10.50101919,10.62996062,12.90897572,9.67605418,13.45651857,2.119292702,11.08233266,10.91798049,11.52547748,11.28004006,11.14196536,8.954705425,5.326983436,10.76764778,11.01126902,12.07997155,10.58399857,11.37477969,12.65853117,13.41748303,11.43281755,10.61039525,8.225724168,12.25178255,14.02081049,9.578529672,10.39062785,1.758122478,5.045867868,10.18969883,9.764152582,5.002772007,11.45312782,12.08691983,4.197151303,6.32719018,11.38085321,8.712907736,11.27932103,11.21953752,9.827291514,11.59449412,10.87516254,10.39521083,4.765562772,12.69537059,13.44357464,4.236878801,12.9479968,5.835391844,7.738866966,5.215635841,7.887612066,7.972344454,-2.109553287,11.74129923,4.557561101,5.595271222,6.675776714,5.905614969,11.72328522,11.59055444,12.2058807,9.402373177,10.7926662,9.692046376,3,1
15.98066946,11.51388962,15.1376436,7.904295148,13.38096055,9.016478828,9.783360788,13.28645116,2.371095197,12.91075834,7.556776672,8.595105248,7.858983637,11.50477655,12.22898855,11.37408353,14.2354936,11.5466552,10.78760683,0.358447206,10.2141673,13.51073104,2.959345607,11.12085359,11.08876009,11.08662169,9.075889762,9.996014682,8.778452672,8.4468898,11.13713893,11.33629303,12.47735446,-0.494957284,11.20737539,12.97867854,12.04217624,-0.034824698,8.250400659,11.52854253,10.69633408,12.16229154,9.481138748,10.46095499,12.4300203,4.342691001,10.90601732,9.793034679,4.816906601,11.38453311,6.59526837,7.7037812,4.929391521,12.52240292,8.924365056,11.22390515,8.714489605,8.38817895,-0.156264314,10.03922339,10.46610211,4.99711046,10.57239324,14.42555303,4.143002207,12.91955833,9.673000068,1.559618304,3.371663101,4.11806569,11.96931346,8.386371246,12.21755001,5.029467027,9.765092739,7.861419947,6.785720905,11.39192032,12.39115349,9.575384675,6.929418279,10.91090454,9.938238552,3,0
15.8364616,13.32097478,14.60323112,11.71428364,11.45533787,9.692046376,10.67544238,12.45973174,3.460409681,13.5973319,9.00967422,9.463412847,9.643805322,12.14299769,11.87082139,11.84540194,12.20159855,10.8715779,12.39480438,1.356312158,11.91167757,13.52427834,3.490543199,7.751095091,12.1715016,10.8835825,1.174614307,11.73550218,7.69618541,7.484380282,11.15608578,13.0393556,13.88903026,11.77973678,11.41107436,11.45458158,12.98057455,10.66603752,9.572119131,8.761154583,12.3001352,11.87354731,11.19953754,9.944778067,2.777017995,8.424245671,10.14307215,0.147497877,11.22240291,11.05159172,6.618957072,6.701493691,3.835047757,14.42555303,9.520753123,10.37143841,9.631561763,11.27789009,10.89478998,10.47284859,11.37553084,8.450729251,10.3891805,14.82649198,4.109801066,11.57789582,9.894097503,9.142579627,2.318364704,9.840414068,10.59343098,10.998442,12.20054783,6.795777512,8.974637835,8.099907287,7.245022073,11.26041775,11.29092463,10.66823748,-0.373271696,9.68819726,9.242076787,3,0
15.8539489,12.23543904,17.06910699,12.64169751,11.66211931,8.997099707,9.848963617,13.71335565,13.59456934,12.75682306,7.155469216,8.299485342,6.70489344,12.53713868,11.65014538,10.52550818,12.15717919,12.37223484,12.19315905,0.938159163,12.67156817,10.65740714,5.294095632,10.77116733,11.0616773,2.831765233,10.37529783,-0.018666786,10.7412052,10.10514732,11.31218799,11.62255658,12.08887782,-0.124762895,11.21371729,13.73558163,12.15111425,11.10097085,10.51721707,8.376228696,11.22240291,9.824471517,9.8527323,10.31018845,2.210824402,6.482536358,10.75478588,9.725580221,9.612110511,11.44937572,9.765092739,2.699127404,6.101958304,11.46611729,9.674973939,10.43381572,10.82536285,11.20094355,9.892236809,10.28105227,11.13021586,5.991762915,9.947391879,14.19365,5.684617034,12.76638726,8.422459455,10.07970547,5.786968665,5.170926001,2.879674545,6.520122246,11.89572102,10.03759837,6.393414021,9.147816887,6.371308461,11.11375355,11.09242314,10.3497778,9.324402107,11.81656622,9.831956617,3,0
14.37284915,11.78139214,14.65512514,7.731759487,14.04486918,9.243371652,10.06591441,13.11435585,13.90026427,13.54917164,8.366404677,9.499595283,8.862705174,11.6807915,12.00011589,12.36036232,9.462351409,11.73635383,11.63147536,0.593757085,10.04365626,10.26699444,6.70489344,11.08305821,11.46611729,12.65996809,11.19301385,10.62630498,7.978895535,7.404724877,11.1503199,11.26762944,-2.024866516,10.92986433,11.31292568,12.45973174,12.93518136,0.113607822,8.979004141,6.926117079,11.02185504,11.757009,9.179875666,9.699365052,1.951083844,-6.964839012,10.7319015,9.938238552,3.281978314,11.73877441,7.245022073,2.959345607,-0.184751126,8.984550371,9.188757194,10.67102428,7.048085943,8.397782813,10.58908827,10.29112723,8.546173055,5.457052363,10.63433626,13.86344084,4.282734905,12.57590655,8.66791634,3.529143448,5.201128842,4.085327439,9.016478828,9.54385738,12.94065885,5.848387763,3.71092472,6.599077419,11.17527283,11.75535209,9.728516976,9.306524405,-0.36395488,10.0958076,10.40575979,3,0
15.69422674,12.51068796,14.90516481,7.454051624,12.6173506,13.08032736,9.713495186,12.80916048,13.67838322,13.43313486,8.964654806,8.672801303,9.270080846,12.6217033,-3.394005547,12.63599001,12.74591012,12.2836825,13.31637111,0.64602486,12.31341181,13.52705229,8.764181434,11.02264133,11.06807929,10.66106885,10.59707589,10.76331896,14.62235635,10.34056357,14.66169481,10.87302511,-2.935146519,11.08014562,0.56999435,11.51620459,11.25969544,12.06268518,9.227399619,8.156893418,10.77333875,8.824985456,10.97728671,10.04619783,14.35732777,5.013373977,12.00106714,8.925734582,3.111345602,11.64030187,7.494583945,3.137008357,3.626593607,9.926307613,9.191399514,10.46759601,9.394427925,9.145191455,11.07236374,10.67544238,11.76372217,6.907325184,10.69267079,14.18917064,5.018574354,12.14716963,9.314864996,5.098349299,7.28344853,10.61469326,8.841516197,10.21734564,12.40069147,5.230684267,7.561616503,8.125586356,8.544453795,10.3521407,10.2826205,9.254422905,6.894707314,10.83245011,10.19127787,3,1
13.11235802,11.66949312,15.87181223,8.958806349,12.48369259,-0.999627883,10.61327637,12.97867854,3.220601227,13.16589525,7.708963474,9.38615555,7.81128459,10.96887413,-2.396013435,10.7597592,11.11305236,11.30856679,11.08591477,12.69384578,9.023227593,11.90107394,4.052197104,11.01407483,10.25904819,10.99069432,0.751380821,-0.147567636,8.70792671,8.38817895,11.6782736,11.4000167,-2.247229709,12.46975804,10.84309525,13.21914339,13.8315615,11.80629544,8.779994656,8.001006221,12.07136903,11.62587589,9.879109766,10.37913807,11.97116549,3.644039406,10.56577677,9.943878024,8.038463391,11.43049138,7.381540992,5.911960399,7.068590177,11.41557714,7.951220049,11.5193042,-0.000758477,8.57421152,11.32091519,10.39821146,7.458880269,4.752976752,9.871563904,10.03759837,5.677648333,12.51204126,6.778854832,3.305602081,6.461513583,9.239690308,7.854167202,6.401866994,12.01446052,5.733204114,5.463428902,7.502293303,9.794917067,11.37109191,12.71670592,12.60893418,8.733897232,11.42972114,10.38604492,3,0
15.1771319,11.92351349,14.92126969,8.239953187,11.9054029,9.023227593,9.066816186,13.42534824,13.07264516,13.02704983,8.551388889,-3.66018679,8.887856513,10.75109954,10.31561742,11.63785248,11.93529107,12.2142049,12.30787703,12.59929664,9.262920715,12.39480438,6.079525659,-1.899371496,11.41335003,11.55298636,0.862686872,-0.057132766,8.98046474,10.29830155,12.18799768,10.63508059,11.29971465,11.03598913,11.07091742,12.71974099,12.79162767,11.32389135,11.81576135,7.2560689,11.06451112,10.82678767,9.44438939,10.57239324,2.609094975,5.220782447,10.7206345,9.53947304,5.098349299,10.53495958,7.3970328,5.045867868,4.70913511,8.491226485,8.749848811,10.05903236,10.78397947,7.219918668,10.44368988,10.39671735,10.31018845,4.430314209,10.25750349,13.63557001,4.529012293,12.68637011,7.868597069,10.21012234,5.711910322,7.365726353,9.24593997,5.691285284,11.82621811,5.180723596,5.156463856,9.748337046,5.249862715,9.239690308,11.97399285,9.533014176,5.867715039,10.62930405,10.1406188,3,0
16.07735621,12.70733783,15.23072841,13.46439677,12.10861027,10.42614038,8.513724723,13.31637111,13.67838322,13.40539372,9.41841719,7.476790515,3.061789246,11.29744275,11.90813946,11.34142672,8.877629928,11.86202734,11.342907,0.593757085,13.37115298,13.41514223,13.80372641,11.62013965,10.52771973,10.6139846,10.49514971,11.85854639,9.078617227,4.923003879,12.51866049,12.34754576,11.64937118,11.00977696,11.25675526,12.39953209,10.57166483,0.051221601,9.593600927,9.905218839,10.8339187,11.89657493,10.31179744,9.487592094,13.97316417,4.386825567,10.55101217,9.496313658,6.907325184,10.31018845,-0.092420375,6.782326574,5.355908544,11.70282464,8.458170371,10.21171849,9.058767102,11.23382922,11.0486936,10.27245448,11.72489815,5.949145942,9.305287939,13.42268763,4.189900869,12.50542785,4.69009539,1.603725783,6.822423019,2.275285862,10.58548323,8.753078602,11.61457593,5.130056371,6.275925084,7.389259472,5.793971535,11.77637125,10.04619783,8.016549075,11.56778565,10.34525671,9.173610867,3,1
16.70805026,12.52638716,14.98789846,12.61450845,12.20054783,11.95744395,8.666324599,13.27967473,13.580352,13.55746175,9.145191455,8.991546946,5.312733135,12.14191218,11.38523751,12.44120141,11.33193743,13.90396445,11.73877441,3.010240221,8.051762505,14.11126256,5.161126023,11.73390437,11.67427202,11.81051978,10.68416966,11.18295782,7.407499879,9.489809526,12.3640635,10.78685844,10.7640443,10.38683726,11.41781678,10.69267079,-2.499304682,1.781719225,10.00052472,7.561616503,11.19012775,10.99567727,9.618384725,10.04012337,4.003444839,7.830163619,10.91021423,9.510613111,10.6494221,11.61852484,12.18289894,4.752976752,5.766254153,12.75062363,10.17076565,10.88498059,9.149088395,9.465624587,9.817032498,10.84807995,10.55554984,4.946776196,10.58908827,11.52244719,5.746507507,12.12479142,9.971762046,3.819654204,7.430679006,2.668345901,9.239690308,8.480331511,11.32828576,11.80276076,10.21734564,7.489536532,7.178523143,11.67265566,0.014935563,9.351360463,-0.052678117,10.85018767,8.127636165,3,0
15.72494381,12.68343554,13.75284357,8.935918285,12.26291644,11.57633242,3.061789246,16.33923492,12.70275255,12.52240292,6.723252539,9.633550314,5.547704091,11.07596146,11.55380858,11.90366066,7.258780891,11.2931171,11.3164935,11.33774394,13.66626504,13.71964865,6.626770837,-0.549120735,2.062247648,4.905701501,2.381483045,0.364351322,5.601812145,12.25178255,12.47480598,0.208963531,-0.440612517,10.96467945,10.29522525,9.485475329,11.37708285,1.389170106,-1.019975391,-3.566001283,0.438562134,11.10168005,10.08986945,10.55101217,11.98891552,5.608763143,12.13788576,9.886611849,6.393414021,10.91021423,8.558411185,7.373541067,6.375794162,11.84273469,9.285935124,10.13557624,9.119142237,11.08233266,10.78611529,10.71561183,10.58039764,9.616366894,10.64297658,13.71012905,6.00369368,12.64030845,8.411229923,9.247148506,8.48396676,12.54502807,9.505171122,8.591735254,12.76160796,7.146946889,7.222770919,7.978895535,9.08264798,11.18160346,11.85772201,8.16961571,0.149751075,11.53496118,10.15863453,3,1
17.14503941,12.93881117,14.16719045,10.05307816,12.8711778,12.39719825,9.841340185,13.55746175,13.66626504,13.32560356,8.701230787,9.952046509,9.252101139,10.72550287,10.46685364,11.5017641,6.59526837,11.31363433,11.70282464,13.16589525,12.91955833,14.11126256,5.365503813,11.66211931,11.02474572,10.58478333,10.21094817,13.62057175,13.27273431,10.88498059,14.96275238,11.79331825,12.08485534,10.17158733,11.40589967,11.03943741,12.54111942,11.41335003,7.849365801,9.00967422,11.15825283,11.87621368,9.256818929,9.54385738,2.822872397,5.540592762,10.42532785,10.95257145,5.083023911,10.84025995,7.358069646,6.050363875,5.664935987,9.912548356,9.640716042,10.77769173,9.780448663,7.336853844,10.80119799,9.966423599,10.24565853,5.180723596,10.62777487,14.00074304,4.980628259,12.6173506,5.533693472,4.881900964,4.797633787,10.34749482,8.850568129,8.884814242,11.34803331,5.034717178,8.847652072,5.991762915,8.256492389,11.08372234,6.712527164,11.16324392,-0.382416267,7.175726757,9.255563093,3,1
14.897118,11.7290229,14.78047234,12.57451643,12.830701,-1.128629492,9.593600927,12.96959858,13.67238162,13.32097478,6.649529963,8.974637835,-1.899371496,11.81218133,12.05866612,10.27326898,11.90452091,12.49630029,10.55030625,12.78374601,10.50981654,11.01477492,4.04475235,11.17383616,9.529569638,9.943878024,10.41331898,8.352431946,8.133794092,9.447681894,12.84581646,11.37863435,10.88711675,-0.4730018,10.70842035,10.02523879,10.78907128,0.035030455,9.395569591,9.575384675,11.03598913,12.17464679,9.394427925,10.27407268,10.00322688,4.327713102,10.89687952,9.254422905,4.840454175,12.04501843,12.29467648,2.777017995,-0.347046111,9.167204517,8.733897232,11.39261354,9.918165295,8.500793536,10.39821146,10.66680482,9.962835477,3.195136596,10.46463238,14.28797441,3.38776303,12.66128988,7.323483526,9.341865745,4.952559572,1.962304728,7.339452784,3.078608079,13.02704983,5.650769695,9.306524405,6.653489564,7.006137225,10.24156614,13.5973319,8.849113665,4.618948268,8.007723868,10.19449531,3,1
15.8539489,12.40319954,15.25339751,0.086769205,12.55838494,10.04365626,8.881806054,13.27967473,13.04899061,13.4357571,-0.184751126,8.016549075,2.55823492,11.82529267,12.77891099,11.66293766,11.74457344,12.18696968,11.50781109,10.28810885,10.92986433,13.33014829,7.708963474,12.14509247,9.977185051,10.9681627,9.299172586,11.59055444,9.881020282,9.191399514,12.64437535,11.84631659,13.69090259,-0.279811707,10.07113179,12.46464898,12.2803841,10.75763317,10.25589948,8.821888635,11.12593631,11.85239557,10.80119799,10.35756917,0.761364531,1.019338438,10.4140568,11.95558753,2.019146234,10.03234866,11.67186791,2.967945171,3.608904577,11.62255658,7.456562964,10.05568457,8.985940629,6.499519864,10.82956634,9.188757194,9.456643237,5.365503813,8.200719711,14.11126256,2.93181124,12.7350033,10.6379936,5.684617034,2.085647396,5.960691365,7.152552773,7.953557433,12.0694618,10.33441337,0.880528096,6.744520033,9.897848199,10.72342216,8.64288271,7.93252686,1.50366454,7.095344126,8.8566736,4,1
15.8364616,12.48736479,16.45883203,10.68118465,12.883009,10.05988801,10.35832042,13.48563962,12.66717928,13.43844371,0.184013335,10.33897777,8.082461703,11.83060288,12.24203282,12.30567562,9.324402107,12.20270474,11.31799064,10.08820194,11.85854639,12.0694618,5.918037713,12.01632676,10.39062785,1.615930202,11.61534602,10.91584327,9.980739698,10.32182184,12.30124943,11.32389135,0.871238922,10.72342216,11.18732071,12.45002157,12.80093245,11.50020391,11.40368231,1.826085364,10.61469326,11.1503199,9.823537134,9.996014682,2.568103942,4.305676093,10.57973303,10.06591441,5.078052017,9.895049575,-0.521670515,4.451292146,4.535683295,10.39821146,7.2560689,8.506166792,10.30701684,10.93629614,10.06762478,9.128440441,10.72688454,4.205290179,9.785296313,14.84139882,2.922883526,12.3237472,7.289039215,6.969053033,5.374661462,8.535413916,11.28220132,8.64288271,11.78734065,10.05307816,6.027238666,6.532690256,5.813790809,8.354442758,10.05056076,11.39632887,-3.394005547,9.873471665,9.659436676,4,1
15.81918091,12.34293788,14.80273677,10.93419484,12.752229,10.03671239,9.347758844,13.52427834,12.7962696,13.30927844,-0.047894974,-0.043656077,7.379116983,11.96290333,12.27371545,11.51462356,11.5193042,12.05666219,11.31433477,-1.749009539,11.38308271,13.76965568,7.360604724,12.05478124,10.72618252,11.11873434,0.007417044,11.4893554,9.968201289,9.237248458,12.69079257,11.21092261,0.267556525,-0.135380705,10.14225147,12.23011299,13.27273431,11.44561082,10.00505873,9.741491936,11.55298636,11.34142672,10.73830364,9.908079154,11.77973678,3.178466645,10.04705859,10.27720077,3.070355659,11.03104004,5.298614819,5.166285767,4.715698744,10.31018845,6.938824478,10.36913368,12.0556709,10.94831026,10.57529475,10.15369431,10.3959986,5.821080659,9.734494263,13.82097117,2.70867125,12.59929664,8.437258435,0.968613221,4.734433855,5.616049014,11.59449412,2.253612868,11.67026623,3.363884721,6.748032228,8.424245671,3.228713411,9.779503625,10.25112932,12.63033946,7.451312435,12.34175391,8.740273695,4,0
16.1625304,12.64854602,15.07963779,11.78994166,12.2694592,10.9681627,9.012336527,13.12860859,12.64030845,13.33014829,10.95328641,9.742502607,7.878088527,11.64516486,12.24102228,11.68477148,11.57633242,12.13481473,12.4300203,10.24565853,12.06651871,12.98607909,6.222523904,12.30677177,10.21890545,10.97162163,10.1068393,1.638991027,9.63457875,10.33897777,12.33380449,11.83060288,12.91955833,11.02608236,10.18307046,12.4524715,12.0201328,0.208963531,10.72409757,10.19533552,11.04656369,11.32162181,9.69513512,2.777017995,7.863838786,7.90901619,10.06419205,9.75918166,8.040530381,10.50614054,12.36631116,5.698141415,0.417498748,11.10604169,9.141305049,10.4973411,8.98046474,8.223590732,10.67832826,10.01458448,10.19368218,4.638217632,9.593600927,13.43059752,3.38776303,12.6246202,7.269482231,4.816906601,2.328951951,7.37641576,9.865928435,6.888011879,11.77221421,10.29906828,10.05568457,6.591553037,4.624966488,9.266465848,8.953307274,8.091196038,-3.858399613,10.6089131,8.833963974,4,1
15.75621317,12.27371545,14.98789846,0.742463343,12.86769963,0.384272677,8.489493529,13.67838322,13.12651664,13.48033218,11.16395516,9.530703297,7.509875473,11.81996659,12.25625757,2.444844667,11.83412502,12.37696374,11.39857678,9.891320321,10.7762874,12.95516709,7.491993876,12.35327611,9.783360788,11.07306078,11.07091742,1.434540876,9.868749352,9.820782466,12.78681945,11.12015179,12.20798949,11.54113863,9.949314223,12.38634935,12.76638726,10.68118465,10.58761775,10.04279953,10.76836114,11.93896788,10.91232245,8.909909095,14.40420281,2.381483045,10.16912466,12.2803841,4.458462581,11.66532906,11.7495238,3.452317351,3.749111863,9.196477536,7.962928176,10.25667315,-0.338354476,6.751521471,9.715431674,10.35832042,9.331297538,4.037068388,10.25825655,13.82460553,4.557561101,12.89349805,8.450729251,4.052197104,3.044104151,10.62414621,11.51620459,8.005601839,11.4289729,4.335067747,7.880609103,6.371308461,9.681136069,11.25750994,9.701440359,10.34213039,6.318412474,10.05225467,9.83288943,4,0
15.8364616,12.27702484,14.94623454,11.60010236,12.67012767,10.2849722,9.232353712,13.15967685,13.00632462,13.33014829,10.51721707,10.23579618,-2.44782985,11.43653506,11.98891552,11.63707066,10.8835825,12.19215182,11.37329637,7.825403864,11.74211402,12.85754468,5.3954235,11.72082228,9.881889986,11.33340678,-0.052678117,0.824033388,9.692046376,10.28963875,12.27480294,11.61208453,12.51727564,-0.227753264,10.20437912,12.68787164,14.76634711,14.24442276,10.04185197,9.234848568,12.27371545,10.94909101,9.679102011,-1.051867463,1.514991709,3.078608079,11.13641828,7.758272567,5.469442741,10.65883424,12.12181452,5.254653852,5.34653856,9.005474279,9.563414958,9.768028641,8.556628897,8.119454745,10.96315805,10.40877233,-0.119050689,3.858695431,9.174835479,12.88130209,2.822872397,12.77276292,7.127021712,5.753143706,4.759208785,8.309109703,8.629446769,9.143851405,11.97210771,4.305676093,3.363884721,7.32882769,4.11806569,10.30307121,11.41033474,17.06910699,8.905511943,8.250400659,9.694072121,4,0
16.14119212,12.4761064,15.15688702,11.97399285,12.8322994,10.05731373,9.602955547,13.32337488,1.257989294,13.15755348,11.89926189,10.35604732,7.130027773,11.83684066,12.24102228,10.96174682,10.84025995,12.22789221,11.83150956,8.51761872,12.16645039,12.33839356,4.571545566,1.479529345,9.847110862,11.13431654,-0.047894974,14.24442276,9.575384675,9.021795065,12.66279091,12.51866049,12.73188295,12.02684579,11.08591477,12.422702,12.77891099,10.986499,10.56577677,0.824033388,11.03528916,10.59634516,9.44102714,-0.990279654,1.444805175,4.252694503,9.390962508,10.22297273,2.275285862,10.63361465,-0.990279654,3.568862966,1.872436648,10.3675362,8.289373155,10.34822338,9.108788235,8.598619504,10.48626401,10.78255015,8.784756618,5.045867868,10.12806002,14.47080018,2.466296825,12.68787164,6.966159059,6.290438333,1.615930202,8.368272239,8.852165666,8.985940629,12.19633514,4.980628259,5.73975747,7.456562964,5.284130065,-0.990279654,9.106190762,9.987869307,6.193334704,10.13557624,10.01117826,4,1
15.8539489,12.29794325,15.15688702,10.41709883,12.68195012,9.588183598,9.520753123,13.66016749,13.19564731,13.43313486,12.18799768,9.098284636,7.574271929,11.97210771,12.21855554,11.66057212,10.90386514,12.26401787,9.917223979,-2.109553287,11.30120245,13.13894078,7.059736956,12.11568067,10.16991273,11.10168005,10.53495958,11.52547748,9.962835477,10.44815289,12.71974099,11.52854253,13.52159795,11.28004006,9.649098066,12.60341642,12.99903803,11.23885729,11.32091519,11.28432234,11.43204875,11.36665691,10.86310669,9.156873795,1.112067968,1.984275483,10.69988065,10.40346452,6.085212497,11.28504344,11.73390437,1.686767343,4.858546495,10.97162163,8.849113665,10.94763591,7.941934368,8.846166973,9.63457875,10.61827323,10.16759184,2.62844621,10.6437006,13.40054814,3.561292546,12.64030845,6.188450857,6.241679909,4.822853278,6.101958304,11.58657023,8.303330578,10.7818328,3.061789246,7.972344454,6.490887932,5.370224121,10.4459496,10.20283686,10.59269039,7.436083516,10.71128873,9.840414068,4,0
15.90780817,12.29236229,15.14754668,9.749304749,12.89510728,12.34293788,9.373405321,13.71964865,0.948086088,13.44878555,10.52625672,10.42382861,4.585067782,11.91974769,0.256441571,12.17872983,10.90315723,12.17775503,11.60407865,-1.5122795,10.68118465,13.00632462,7.030323902,12.14090975,10.913045,11.27062309,11.43878922,0.601917782,9.931861978,10.07885164,12.54502807,11.15685123,0.208963531,-0.102218309,9.743440629,12.80916048,12.7350033,10.71490908,11.19953754,9.231170053,10.92008486,11.10168005,10.73760398,9.690052965,1.101748166,2.914364326,10.27720077,10.18231998,2.870514573,10.70202232,12.11568067,3.212245589,5.018574354,10.9779971,7.686232641,9.868749352,10.32497197,6.602893016,11.04941342,9.494204473,9.802643665,2.007365589,9.748337046,12.32139292,3.347254382,12.84081584,6.822423019,5.445332767,2.130793387,5.384975598,11.54355387,-4.334084221,12.11669035,4.371594056,5.210899491,6.848944808,4.703156078,10.82818535,10.89478998,9.959294718,6.331475986,10.11723659,9.496313658,4,0
15.70874193,12.48123095,14.93802526,10.76257969,12.80744925,10.30620958,9.186230013,13.31637111,12.98057455,13.51878011,0.014935563,0.019154166,2.80503642,11.78651534,12.65996809,11.67346811,11.90720604,12.15921648,11.43729114,-1.391455916,11.69872844,13.54917164,7.561616503,12.14615063,9.699365052,0.64602486,10.44440651,11.41033474,9.978071353,9.629648036,12.78681945,11.68240266,13.45388361,-0.052678117,8.958806349,12.23335848,12.76797033,10.6870622,10.04365626,9.914473406,11.17945016,11.35938214,10.7926662,9.141305049,1.32395183,2.455227355,10.51571422,10.20682752,6.45729383,11.41860145,12.74283237,4.335067747,5.326983436,9.635600533,8.297443598,10.66748434,9.97896213,7.844562637,10.62340571,10.4900281,10.4616878,5.332098126,9.837636896,13.85639999,3.475818836,11.94635095,6.888011879,2.578251096,4.479700765,6.544873831,8.84467615,8.560175692,11.11873434,2.297105098,2.339339117,9.139984573,7.736582888,10.23579618,9.472423952,9.717500517,6.406299869,10.4291889,8.701230787,4,0
